Country/Region,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/1/20,10/2/20
Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1.3513513513513513,2.380952380952381,4.25531914893617,3.6363636363636362,3.6363636363636362,3.3333333333333335,2.3529411764705883,2.2988505747126435,1.6877637130801686,2.197802197802198,2.135231316725979,2.341137123745819,2.005730659025788,2.997275204359673,3.309692671394799,3.153153153153153,3.0991735537190084,2.8790786948176583,3.2432432432432434,2.9654036243822075,3.1578947368421053,3.221288515406162,3.188775510204082,3.571428571428571,3.3112582781456954,3.215434083601286,3.313253012048193,3.508771929824561,3.296703296703297,3.4013605442176873,3.2838154808444098,3.182827535159141,3.2125768967874233,3.2658393207054215,3.3470346447445682,3.1728665207877462,3.094378545642084,2.947950253339475,2.9122055674518204,2.916160388821385,3.143491124260355,3.1098825155494123,2.946650124069479,3.0660377358490565,2.9750210496772382,2.885124404446797,2.851475328539549,2.7260336210813265,2.6029443140601667,2.5589361273423332,2.525832376578645,2.4117751374357157,2.527672228646952,2.6241799437675724,2.536014405762305,2.446266968325792,2.325885273748857,2.2958870472682626,2.2245274319963118,2.224392361111111,2.1604320864172832,2.0601020601020603,1.9600823413586326,1.859521595807624,1.8224149004495827,1.8027002147898128,1.8010103228640457,1.7142857142857144,1.6902334758303188,1.6825396825396828,1.6354715609667454,1.7026698326287135,1.6616816218012629,1.6289735884864778,1.6725487187356145,1.7549896765313144,1.76411531290338,1.7894589682650637,1.829103062054015,1.8610747051114023,1.8941646139471673,1.8712140071363372,1.901800856012275,1.8725271281388334,1.8662105663245914,1.8754186202277294,1.9831468836263257,1.965707726522706,2.0018294399099354,2.015052197135227,2.050965462839112,2.096265391268953,2.1558704453441297,2.236951118475559,2.242947686447079,2.2961850013065064,2.3282849484935575,2.3465010564056596,2.3669765523368342,2.431209950998869,2.520142402098557,2.5337210741244895,2.528158667972576,2.622075202573518,2.7056342271768603,2.7558111670261205,2.786211823539918,2.8223428099563526,2.83967947593145,2.892393644881569,2.931700095788221,2.9371644173559712,3.016695451928612,3.1262502143224555,3.1736526946107784,3.255840358795311,3.2973570153820004,3.3291050035236083,3.3355852052018244,3.330057560016847,3.3308142301340724,3.3706301491872632,3.4045746366137686,3.463203463203463,3.482036673396576,3.499434685492099,3.4920809502859655,3.484960653670039,3.4781894805976683,3.468302658486708,3.494960501225824,3.4976845546172703,3.505048031131793,3.5017127943015605,3.513535529066768,3.5179965307892456,3.5310009455626097,3.540778323527824,3.540778323527824,3.5735428663688715,3.606214279964582,3.625652697817646,3.6420478837109873,3.641366781544709,3.648371548028015,3.6573039685072883,3.6570121545785796,3.6570121545785796,3.6570121545785796,3.6586010143702454,3.654932179236819,3.6492503886385794,3.6500960551593464,3.6500762074946134,3.6695560809035985,3.6759111064466192,3.6743685908363717,3.675930781331935,3.67564166426343,3.673811645091976,3.673522861260317,3.6810137187140013,3.684334387992574,3.6800041788549938,3.678467000835422,3.6765473332637515,3.677274858065524,3.675897542474152,3.681204569055036,3.684101286841013,3.681426941823084,3.6781847381236075,3.6748531352708267,3.667734270069222,3.675332714329929,3.673837433981708,3.695792047355553,3.6941757563284625,3.6957024920916597,3.692283974408387,3.6907079192705665,3.6955520294825206,3.6960302844280744,3.693958359943799,3.7043655859075826,3.7028530597662432,3.7073892631149215,3.704081372524027,3.708612647516121,3.714271157079533,3.7129469287969847,3.711340206185567,3.71086790531942
Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333332,4.3478260869565215,3.0303030303030303,2.631578947368421,2.380952380952381,1.9607843137254901,1.8181818181818181,3.389830508474576,3.125,2.857142857142857,2.631578947368421,2.247191011235955,3.8461538461538463,4.0650406504065035,3.4246575342465753,3.4482758620689653,4.301075268817205,5.0761421319796955,4.716981132075472,4.932735426008969,6.172839506172839,5.7915057915057915,5.776173285198556,5.592105263157895,6.006006006006006,5.540166204986149,5.570291777188329,5.7441253263707575,5.5,5.623471882640587,5.528846153846153,5.311778290993072,5.15695067264574,4.925053533190578,5.052631578947368,5.060728744939271,5.019305019305019,4.823747680890538,4.744525547445255,4.6263345195729535,4.4520547945205475,4.269293924466338,4.2586750788643535,4.072398190045249,3.982300884955752,3.7921348314606744,3.8567493112947657,3.804347826086957,4.0,3.91644908616188,4.010349288486417,3.9641943734015346,3.929024081115336,3.89937106918239,3.8605230386052307,3.7804878048780486,3.7259615384615383,3.681710213776722,3.6470588235294117,3.6214953271028034,3.571428571428571,3.555045871559633,3.5388127853881275,3.5227272727272725,3.4521158129175946,3.384279475982533,3.322615219721329,3.276955602536998,3.2700421940928273,3.2665964172813484,3.2157676348547715,3.199174406604747,3.1600407747196737,3.1344792719919106,3.2064128256513023,3.187250996015936,3.206997084548105,3.1428571428571432,3.066914498141264,3.002729754322111,2.941176470588235,2.9023746701846966,2.8871391076115485,2.8350515463917527,2.7871621621621623,2.756892230576441,2.722772277227723,2.75974025974026,2.7287319422150884,2.6920031670625493,2.617397998460354,2.535421327367636,2.527075812274368,2.5423728813559325,2.459016393442623,2.366863905325444,2.2641509433962264,2.2129186602870816,2.2067363530778166,2.1812080536912752,2.2850924918389555,2.2739291380222104,2.2426095820591234,2.2055137844611528,2.1983390327308254,2.2232734153263953,2.235401459854015,2.247686205376818,2.2746781115879826,2.289758534554538,2.3519870235198703,2.445759368836292,2.5193798449612403,2.5920360631104433,2.616279069767442,2.625044341965236,2.6270307639128934,2.66531713900135,2.6662277814351545,2.6722472633612364,2.603513174404015,2.593044539353264,2.640166122812222,2.6925303995367686,2.660319238308597,2.6452140714480503,2.6918976545842215,2.70059724746819,2.7393753200204816,2.769461077844311,2.7383863080684594,2.7091824502517383,2.727272727272727,2.7535566773749425,2.7541424093148232,2.800875273522976,2.8897994392926463,2.897333613268948,2.9508196721311477,2.9617770662397436,2.9382957884427032,2.963248027708293,2.9757391963608795,2.9836916234247592,3.007791266533792,3.0604982206405693,3.0608695652173914,3.090507726269316,3.125,3.0726711103885544,3.0756972111553784,3.104039931367961,3.0599755201958385,3.0707010185739967,3.051195540560364,3.0555157079328645,3.07713924406351,3.0991735537190084,3.089430894308943,3.067075610081344,3.0310948523647765,2.995391705069124,2.987322706162922,2.956029067619165,2.9607250755287007,2.9666548000474666,2.95177222545032,2.95695855691289,2.946118516858967,2.9285478366178572,2.9472539423599784,2.9636814311887054,2.9850746268656714,2.985388415851992,3.0189464917759734,3.0427631578947367,3.0577001219016657,3.0701314337313135,3.0884973272619285,3.0814236957581667,3.06553911205074,3.0417890647209322,3.008221225710015,2.983425414364641,2.9670628799564467,2.950379973178364,2.9419536686338414,2.9340277777777777,2.912954078135709,2.902843601895735,2.9042517576163376,2.9238797316325686,2.928185833469655,2.9228905934598304,2.903869166334264,2.897520922153798,2.8935637757097052,2.863555452364368,2.859333077807589,2.8510605945411696,2.8433516856474848,2.8377268314539617,2.840656901908566,2.8353725547659168,2.8103723018977256,2.7855352667382745
Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666666,7.6923076923076925,8.108108108108109,8.333333333333332,7.4074074074074066,6.666666666666667,9.45945945945946,10.344827586206897,12.222222222222221,10.79136690647482,8.45771144278607,7.391304347826087,7.196969696969697,6.95364238410596,6.811989100817439,6.356968215158925,6.387665198237885,6.066536203522505,5.993150684931506,6.145251396648044,6.8476977567886665,8.72210953346856,8.9666951323655,10.391686650679457,11.515151515151516,12.157413914265636,13.147138964577657,13.040712468193385,14.105642256902762,14.537194775695628,15.068493150684931,15.308254963427379,15.784165405950578,15.7487922705314,15.555555555555555,15.343915343915343,15.053763440860216,14.483030781373325,14.263978699125143,14.1280353200883,13.945215225898258,13.814432989690722,13.535084802128367,13.271506236008953,12.86855036855037,12.566528681253697,12.283195905601364,11.975883803781857,11.538461538461538,11.233150274588118,10.90515166104959,10.686845168800932,10.348681269557442,10.004302925989673,9.714758164530798,9.525715429257554,9.32072558857584,9.089215868876886,8.888089240734077,8.771623274506378,8.606348667458835,8.488544585462337,8.347992963377578,8.211735485873954,8.08568411525117,7.9460489664272105,7.807379968656504,7.707262880155534,7.604717364782432,7.531158843808009,7.440476190476191,7.350340995200809,7.296930851719463,7.223693715386467,7.162178054804187,7.094400367942969,7.033984419103534,7.002334111370456,6.984891613750821,6.970972267184633,6.9512454758356395,6.948386418585094,6.929150218159153,6.9146203637110855,6.927067439731462,6.945143432310015,6.945273631840795,6.962773291313767,6.965416463711642,6.9736081679830475,6.982067913010301,6.997827934649164,7.020003739016639,7.030527289546716,7.024452788716916,7.04378569485994,7.069166591908137,7.090876819311324,7.123407992973211,7.171418636995827,7.196285787980397,7.178659417211791,7.14765100671141,7.1298443193110295,7.095035924232527,7.055042185616714,6.976744186046512,6.878470080197409,6.758080313418217,6.668631640999189,6.557848565470627,6.446188340807176,6.331445725591868,6.21765096217651,6.103225806451613,5.972021830499968,5.846135089002683,5.734936903845014,5.637537468296057,5.548068283917341,5.459927639513211,5.36554082941428,5.266996613701485,5.170399715577226,5.085081123862287,5.007221954742417,4.92624678061344,4.815928558410789,4.736351944653864,4.669901230289378,4.588240260014351,4.530850976192437,4.466870376326793,4.410610579186941,4.342673649604343,4.281871170228666,4.2219541616405305,4.1575805240767885,4.102743316442425,4.057614013479763,4.022660990245047,3.9810488912285322,3.951534733441034,3.91228348959161,3.875265857625422,3.8395274427762733,3.8148540311601877,3.78576101825968,3.7534767969550575,3.7269766235263595,3.703071672354949,3.673835125448029,3.6515302176555076,3.6322515599880103,3.6060989055315034,3.5869796091758706,3.566464741824666,3.5507866158670915,3.533632286995516,3.5265186086603793,3.518458102241072,3.504893437329226,3.4868566651093023,3.467419888964644,3.461167390255668,3.4545367671651777,3.447949228000379,3.4374340083061545,3.4289566672865908,3.41681450590973,3.405586898426258,3.4000815475920807,3.393716006652582,3.3858987799165794,3.372602861065592,3.362730651652775,3.3622441177113145,3.362201818931649,3.3560521093952205,3.3481233789895612,3.3469683412160722,3.3484412063707216,3.3503200808625335,3.3485508460378623,3.343262440894036,3.3406556969370413,3.3404816892114817,3.3487913982024873,3.359473920679655,3.3621986421108265,3.357416064598385,3.35529895411402,3.355677758599928,3.356456030226096,3.363603775839407,3.3690476190476186,3.367010023922972,3.363281711786263,3.3605688022940643,3.3563749583880003,3.356569620994669,3.3600685251518456,3.368911313797788,3.3681563165022252,3.3733870812197426
Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8849557522123894,0.7518796992481203,0.6097560975609756,0.5319148936170213,1.3392857142857142,1.1235955056179776,0.974025974025974,1.7964071856287425,2.1621621621621623,3.1914893617021276,3.5897435897435894,3.5046728971962615,3.644646924829157,3.648068669527897,3.592814371257485,4.0,4.036697247706423,4.078014184397164,4.288164665523156,4.326123128119801,4.326123128119801,4.545454545454546,4.489164086687306,4.704097116843703,4.903417533432393,4.903417533432393,5.028735632183908,4.971590909090909,5.049088359046284,5.160390516039052,5.160390516039052,5.117565698478561,5.117565698478561,5.471956224350205,5.420054200542006,5.420054200542006,5.383580080753701,5.518169582772544,5.652759084791386,5.6375838926174495,5.771812080536913,5.8902275769745644,6.016042780748663,6.0,6.125166444740346,6.125166444740346,6.25,6.25,6.36604774535809,6.357615894039735,6.357615894039735,6.33245382585752,6.447368421052632,6.438896189224705,6.438896189224705,6.701708278580814,6.701708278580814,6.701708278580814,6.701708278580814,6.692913385826772,6.692913385826772,6.692913385826772,6.692913385826772,6.692913385826772,6.684141546526867,6.684141546526867,6.684141546526867,6.684141546526867,6.675392670157068,6.675392670157068,6.675392670157068,6.666666666666667,6.042654028436019,5.992949471210341,5.985915492957746,5.985915492957746,5.985915492957746,5.985915492957746,5.985915492957746,5.985915492957746,5.985915492957746,5.985915492957746,5.978898007033997,5.978898007033997,5.978898007033997,5.978898007033997,6.0889929742388755,6.0889929742388755,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.081871345029239,6.0606060606060606,6.039488966318235,6.0324825986078885,5.929304446978335,5.909090909090909,5.909090909090909,5.909090909090909,5.88235294117647,5.88235294117647,5.849268841394826,5.849268841394826,5.797101449275362,5.797101449275362,5.797101449275362,5.733186328555679,5.733186328555679,5.664488017429194,5.639913232104121,5.621621621621622,5.621621621621622,5.621621621621622,5.549626467449306,5.537806176783812,5.537806176783812,5.508474576271186,5.445026178010471,5.445026178010471,5.445026178010471,5.399792315680166,5.399792315680166,5.424769703172978,5.402650356778797,5.358948432760364,5.358948432760364,5.358948432760364,5.273631840796019,5.273631840796019,5.17578125,5.17578125,5.071770334928229,5.071770334928229,5.071770334928229,5.0,5.0,4.82695810564663,4.82695810564663,4.715302491103203,4.715302491103203,4.715302491103203,4.506802721088436,4.476351351351352,4.420350291909925,4.420350291909925,4.362139917695473,4.362139917695473,4.362139917695473,4.203013481363997,4.203013481363997,4.073789392774789,4.073789392774789,3.943452380952381,3.943452380952381,3.943452380952381,3.68567454798331,3.68567454798331,3.5738368172623063,3.5738368172623063,3.3887468030690537,3.3887468030690537,3.3887468030690537,3.1528851873884594,3.1528851873884594,3.0233884768967485,3.0233884768967485,2.886710239651416,2.886710239651416,2.886710239651416,2.695829094608342,2.695829094608342,2.5853658536585367,2.5853658536585367,2.5118483412322274
Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,28.57142857142857,28.57142857142857,25.0,25.0,25.0,20.0,14.285714285714285,12.5,11.76470588235294,10.526315789473683,10.526315789473683,10.526315789473683,10.526315789473683,10.526315789473683,10.526315789473683,10.526315789473683,10.526315789473683,10.526315789473683,10.526315789473683,8.333333333333332,8.333333333333332,8.333333333333332,8.333333333333332,8.0,8.0,8.0,8.0,7.6923076923076925,7.4074074074074066,7.4074074074074066,7.4074074074074066,7.4074074074074066,6.666666666666667,5.714285714285714,5.714285714285714,5.714285714285714,5.555555555555555,5.555555555555555,5.555555555555555,4.651162790697675,4.651162790697675,4.444444444444445,4.444444444444445,4.444444444444445,4.444444444444445,4.166666666666666,4.166666666666666,4.166666666666666,4.166666666666666,6.0,5.769230769230769,5.769230769230769,5.172413793103448,5.0,6.557377049180328,5.797101449275362,5.714285714285714,5.714285714285714,5.633802816901409,5.405405405405405,4.938271604938271,4.761904761904762,4.651162790697675,4.651162790697675,4.651162790697675,4.651162790697675,4.651162790697675,4.651162790697675,4.545454545454546,4.395604395604396,4.3478260869565215,4.166666666666666,3.5398230088495577,4.23728813559322,3.8461538461538463,4.3478260869565215,4.285714285714286,4.225352112676056,4.054054054054054,4.516129032258064,4.819277108433735,4.651162790697675,5.113636363636364,4.918032786885246,5.376344086021505,5.291005291005291,5.0761421319796955,4.716981132075472,4.716981132075472,3.861003861003861,4.119850187265917,3.985507246376811,4.577464788732395,5.154639175257731,5.396825396825397,5.487804878048781,5.491329479768786,5.491329479768786,5.491329479768786,5.4404145077720205,5.4404145077720205,5.555555555555555,5.021834061135371,4.978354978354979,5.138339920948617,4.9523809523809526,4.805914972273567,4.6875,4.612850082372323,4.545454545454546,4.2212518195050945,4.113475177304964,3.871829105473965,3.8510911424903727,4.064039408866995,3.8777908343125738,3.977272727272727,4.25764192139738,4.291845493562231,4.315789473684211,4.7,4.452690166975881,4.598737601442742,4.529616724738676,4.639175257731959,4.587155963302752,4.53125,4.389880952380952,4.444444444444445,4.315576534052596,4.356306892067621,4.4529262086514,4.485645933014354,4.645622394282311,4.610951008645533,4.540295119182747,4.40771349862259,4.643628509719223,4.576902607770091,4.616998950682056,4.547803617571059,4.5778229908443535,4.56575682382134,4.549902152641878,4.545454545454546,4.404873477038426,4.421925380009212,4.5004500450045,4.467805519053877,4.416809605488851,4.3478260869565215,4.289761230271146,4.194433555468444,4.077743902439025,4.069329314242653,3.994137046537193,4.033129276197335,4.028520499108734,3.998609179415855,3.9863713798977853,3.946037099494098,4.02549480040255,4.088361358391032,4.07503234152652,4.041032017407523,3.9951204635559625,3.9580209895052474,3.9551357733175916,3.954637976155859,3.894648360885402,3.891156462585034,3.800475059382423,3.8201663201663205,3.76826454755191,3.808569280881984,3.7405878066553315,3.6591123701605293,3.644281457712583,3.6201117318435756,3.6383442265795205,3.6601027397260273,3.688003391267486,3.668959766520742,3.6493374108053005,3.680611423974256,3.617520531873289,3.6269430051813467
Antigua and Barbuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263157894736842,10.526315789473683,10.526315789473683,10.526315789473683,9.523809523809524,9.523809523809524,8.695652173913043,8.695652173913043,8.695652173913043,13.043478260869565,13.043478260869565,13.043478260869565,13.043478260869565,13.043478260869565,13.043478260869565,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,11.538461538461538,4.615384615384616,4.615384615384616,4.615384615384616,4.3478260869565215,4.3478260869565215,4.3478260869565215,4.3478260869565215,4.3478260869565215,4.411764705882353,4.411764705882353,4.411764705882353,4.285714285714286,4.285714285714286,4.285714285714286,4.10958904109589,4.054054054054054,4.054054054054054,4.054054054054054,4.054054054054054,4.054054054054054,4.054054054054054,4.054054054054054,3.9473684210526314,3.9473684210526314,3.9473684210526314,3.9473684210526314,3.9473684210526314,3.9473684210526314,3.9473684210526314,3.6585365853658534,3.6585365853658534,3.6585365853658534,3.488372093023256,3.488372093023256,3.296703296703297,3.296703296703297,3.296703296703297,3.296703296703297,3.296703296703297,3.260869565217391,3.260869565217391,3.260869565217391,3.260869565217391,3.260869565217391,3.260869565217391,3.260869565217391,3.260869565217391,3.260869565217391,3.260869565217391,3.260869565217391,3.225806451612903,3.225806451612903,3.225806451612903,3.225806451612903,3.225806451612903,3.1914893617021276,3.1914893617021276,3.1914893617021276,3.1914893617021276,3.1914893617021276,3.1914893617021276,3.1914893617021276,3.1914893617021276,3.1914893617021276,3.1914893617021276,3.1914893617021276,3.1914893617021276,3.1914893617021276,3.1914893617021276,3.1914893617021276,3.1578947368421053,3.1578947368421053,3.1578947368421053,3.1578947368421053,3.1578947368421053,3.1578947368421053,3.1578947368421053,3.1578947368421053,3.1578947368421053,3.1578947368421053,3.1578947368421053,3.1578947368421053,3.1578947368421053,3.1578947368421053,3.1578947368421053,3.1578947368421053,3.125,3.125,3.125,3.125,3.0927835051546393,3.0927835051546393,3.061224489795918,3.061224489795918,2.9702970297029703,2.9702970297029703,2.9702970297029703,2.9702970297029703,2.9702970297029703,2.8301886792452833
