,Country/Region,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/1/20,10/2/20
0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,4.545454545454546,4.545454545454546,4.545454545454546,4.166666666666666,4.166666666666666,2.5,2.5,1.3513513513513513,2.380952380952381,2.127659574468085,1.8181818181818181,1.8181818181818181,1.6666666666666667,1.1764705882352942,2.8735632183908044,2.109704641350211,3.6630036630036633,3.558718861209965,3.3444816053511706,4.297994269340974,4.904632152588556,4.25531914893617,6.531531531531531,6.6115702479338845,6.142034548944338,5.7657657657657655,5.2718286655683695,4.8120300751879705,5.602240896358544,5.48469387755102,6.428571428571428,10.927152317880795,12.004287245444802,13.152610441767068,13.157894736842104,13.736263736263737,14.1156462585034,13.995308835027364,13.915618060695781,12.850307587149693,13.520574787720443,12.918379330593071,12.472647702407002,12.996389891696749,11.976047904191617,13.276231263383298,13.406237343053867,12.75887573964497,13.718037318590188,13.058312655086848,13.502358490566039,13.134998596688185,12.493382742191637,12.447309695016118,12.676056338028168,11.905269895455515,12.29095305258916,12.399540757749714,12.253945735059407,12.307946472823392,11.636988441112152,11.674669867947179,11.326357466063348,11.106755520710832,11.41804788213628,10.811433840479484,10.807291666666668,10.402080416083216,10.15876015876016,9.818312002148035,9.53427436395909,9.13615928066795,9.274317275237804,9.217365839373306,8.970740103270224,8.733969089115423,9.066666666666666,8.783088012599189,8.814501650547287,8.779217901850005,9.288839685803152,9.360135031456192,9.217382754891359,10.379117464263517,12.353790950184072,13.607623520910487,14.5303626037571,16.68223902148985,17.43008878931209,19.078575466365177,20.229560857131666,20.935005701254276,22.914340998734836,27.82217056516054,28.56015496090107,29.172530256121586,30.39572711823258,30.322049593579585,31.410060717072014,33.296221322537114,33.71665285832643,33.84453712521756,34.864123334204336,40.70139180417864,44.60592867661182,44.83612018910429,49.16132679984923,50.09368559115608,53.61650785793838,58.65572967678746,58.772116172498556,60.569448629105146,60.44512341241314,61.61814609751741,61.4810664150053,61.0691934257472,61.49973811325147,61.58311805172564,61.68625743723698,61.75590097869891,64.1710007429845,65.08126603934987,65.71574555054075,65.92731084105267,66.6215644820296,66.82711253729663,66.6601151200337,66.96336104346852,68.33110665775996,68.37497568160974,68.8006438006438,69.64073346793153,69.48680473209608,69.72613286405631,69.61421403306737,69.70335504351158,69.55419222903886,69.48787796240806,69.49060201579951,69.85332135956676,69.78685226469469,69.89600586494339,70.03469210754554,69.97973794407673,70.0599125600475,70.0599125600475,70.57747161078521,70.87659985510746,71.47944838666488,71.38200085506627,71.3686516523737,72.34427844797742,72.25768698797744,72.2519215936594,72.2519215936594,72.2519215936594,73.12183009298394,73.93254868844672,73.81761652570285,74.15984631174504,74.52567404215063,74.70449172576832,76.1997218796736,76.17823703742557,76.19035133717883,76.19484571218834,76.22504061631989,76.21904886676273,76.52895591161378,76.65455115968936,76.76034266610948,77.57153299916459,78.49389416553596,79.52757956143549,79.3812022652881,79.73779854620976,80.55209630552096,80.7036192056414,80.69730093767808,80.8312414274993,81.71815270172539,82.72206747137109,82.69483447120959,83.65203963453867,83.62060094669685,83.77954375948357,83.70204784295588,83.43407437762525,83.37001586732866,83.3231021076325,83.30565844935495,83.27546591779424,83.24146378808757,83.26954480506225,83.21309302266296,83.20036703795274,83.42079788047077,83.500560252623,83.59933816978491,83.58869941460931
1,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631578947368421,2.247191011235955,1.9230769230769231,8.130081300813007,11.643835616438356,9.770114942528735,16.666666666666664,15.736040609137056,15.566037735849056,19.730941704035875,21.39917695473251,25.868725868725868,27.436823104693143,29.276315789473685,29.72972972972973,28.80886426592798,30.76923076923077,34.20365535248042,38.5,40.34229828850856,43.75,45.49653579676674,48.654708520179376,49.67880085653105,52.21052631578947,50.80971659919028,53.47490347490348,52.50463821892394,55.1094890510949,55.871886120996436,55.9931506849315,56.65024630541872,56.15141955835961,58.06938159879337,58.11209439528023,56.60112359550562,56.473829201101935,57.33695652173913,57.46666666666667,59.39947780678851,60.80206985769728,62.40409207161125,65.77946768060836,66.79245283018868,67.6214196762142,69.51219512195121,71.51442307692307,71.85273159144893,72.94117647058823,73.24766355140187,74.88479262672811,75.0,77.85388127853882,78.18181818181819,77.28285077951003,76.9650655021834,76.52733118971061,75.5813953488372,76.68776371308017,78.18756585879873,78.63070539419087,79.56656346749226,79.20489296636084,79.17087967644085,79.05811623246493,79.18326693227091,78.03692905733722,77.33333333333333,76.48698884758365,77.43403093721565,76.38146167557932,76.69305189094108,76.72790901137357,76.5463917525773,75.8445945945946,75.02088554720133,75.08250825082509,75.08116883116884,75.28089887640449,74.82185273159145,73.90300230946882,73.07979120059656,72.27436823104692,73.0225988700565,70.96994535519126,68.63905325443787,66.35220125786164,63.63636363636363,62.54355400696864,60.738255033557046,60.60935799782372,59.54521417239555,57.798165137614674,58.0952380952381,58.3781143136297,57.5685903500473,57.02554744525548,57.20581754076686,57.76824034334764,57.61865112406328,58.31305758313058,57.55424063116371,58.75968992248062,58.56498873027799,57.84883720930233,58.070237672933665,57.276183892153476,57.42240215924427,57.406188281764315,57.662588538312946,57.46549560853199,57.19951189749848,55.79946603381786,56.34047481181239,56.398767852142264,56.23125170439051,55.730277185501066,55.49207997922617,56.68202764976959,56.4870259481038,56.50366748166259,56.389355070726445,55.87412587412588,56.51675080312069,56.493506493506494,57.06783369803063,56.86866508518439,56.30904891874869,56.25,55.813488092855714,55.435847208619,55.47431210313643,55.951478392721754,54.87398072646405,54.683819532524005,53.932384341637004,52.71304347826087,53.031074885379525,52.44348404255319,52.46301414404162,52.0796812749004,52.12915301824989,51.69828641370869,52.12702216896346,52.10503153880006,51.872041314015206,51.91794295349163,51.59779614325068,51.40921409214092,50.88678490465396,50.5748628168278,50.281618023553506,50.03137944019078,50.44956275403375,50.5619335347432,51.406194375222505,51.284137129575825,51.71823267496289,51.89873417721519,52.74688979412089,53.539967373572594,54.100657398426556,54.78678038379531,54.80920845159256,56.641682281907144,57.38075657894737,58.228362454286874,59.014748670613024,59.156602652940016,59.54168698196002,59.44647318854507,59.12062920496541,58.70702541106129,58.43462246777163,58.46111968060974,58.05990165400089,57.86135823130451,57.421875,57.12816997943797,56.98205822613406,56.8128557080683,56.58080013252713,56.338949779159165,56.03552684699233,55.80374950139609,55.59766303489657,55.830139985923196,56.02507545855584,56.02912993484094,56.23812058085608,55.788521004600646,56.971099992532295,57.19781032697144,57.49139131071873,58.50354918151528,59.73505191550304
2,Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,30.76923076923077,32.432432432432435,25.0,22.22222222222222,20.0,16.216216216216218,36.7816091954023,35.55555555555556,23.021582733812952,32.33830845771145,28.26086956521739,9.090909090909092,21.52317880794702,7.901907356948229,7.090464547677261,6.828193832599119,6.066536203522505,6.335616438356165,6.424581005586592,7.201889020070838,6.186612576064909,5.2946199829205804,7.194244604316546,6.8181818181818175,6.324666198172873,7.697547683923705,15.076335877862595,20.82833133253301,22.998296422487225,25.205479452054796,30.877742946708466,30.307614725163894,33.38164251207729,32.77777777777778,34.523809523809526,34.98759305210918,35.280189423835836,39.82502852795739,40.43414275202355,40.981856990394874,41.37457044673539,45.06152311273694,45.027182603133994,45.423832923832926,44.58900059136606,44.29911856696048,45.245272677445875,44.230769230769226,44.40838741887169,43.837265286470874,43.58556461001164,43.272239606616004,42.98623063683304,42.7242662257131,43.96637982789674,44.828251640293324,45.94896628794934,45.807844548398705,46.793639699458325,48.22610762179596,49.41486731498269,48.904525827602754,49.02204284383732,49.34379242721376,49.97800908957631,49.96438239065394,50.340230523538395,50.77944964077539,52.61203924688411,52.56211180124224,53.750947208891134,54.554418833970175,57.59691789068143,55.82735505115841,56.548235023571344,57.90899853223439,58.65288429476492,59.36063061090431,59.87914103809216,61.187992335533316,61.957321559970566,63.02721795138167,63.88574951196959,64.05248703082087,64.95218922999497,65.98009950248756,66.15127043529644,66.23477837311252,66.95241764592565,67.47424647081267,68.51449617527624,68.44269957001309,68.64014801110083,69.6583936257899,70.1205693046868,70.35076702251727,70.49165779197727,70.95300834431269,71.24478442280946,71.56736308142034,71.54872143403279,71.80369127516778,71.82842000662471,71.78314826910515,71.67537163519486,71.4702404414663,70.9592843923504,70.6019739320425,71.2843563480952,71.165600057525,70.347533632287,70.56014191171454,71.87790311877903,72.13548387096775,72.09083495389248,72.44574494025848,71.6511641684934,71.06871109061564,70.96248876909254,71.94386580418814,70.13681060282173,71.59676999218546,71.20219411854335,70.71131776810448,71.218103033221,70.74221493795363,70.30253326043375,69.82127810545921,69.53300987697106,69.22460005909417,68.56413213609028,68.28160180122225,68.15649034688433,66.3977980809664,67.53848453146017,66.11836093138868,67.33993493726092,67.21300017473352,67.02932019569604,67.31923167175087,67.56925709021517,67.81260096930534,68.07246146511997,68.50056299261854,68.8376815161211,68.98199969747391,69.10723844644025,69.2929292929293,69.41746173579685,69.69852104664392,69.7804659498208,69.77958236658934,69.83024060601106,69.92766289294646,69.84919286321156,69.87124013321795,70.0230671539279,70.07559256886611,70.10698712098164,70.1959996988481,70.24939142530677,70.29532544815207,70.30778221486315,70.28943560057887,70.16340962301113,70.06488585772473,70.12365376944555,70.10647201041473,70.12418496417298,70.1605719375985,70.17170298554795,70.22070391513464,70.24513193406644,70.29983613091811,70.39081572060086,70.47604482992156,70.50205118187147,70.62591665947718,70.7028486914025,70.69538540201968,70.6942561843443,70.67469676549865,70.62112581671973,70.56262628366696,70.53715754134372,70.52952820851203,70.55649033528954,70.49176979945268,70.4862381591251,70.46323841903953,70.37663986457893,70.3387789507486,70.32764928133058,70.31306010276019,70.2936507936508,70.27422448051563,70.24865035268157,70.22822799230075,70.22147375017134,70.22045183840041,70.20518610808286,70.19988356297301,70.19152640742891,70.17763805041758
3,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,50.0,2.564102564102564,2.564102564102564,1.8867924528301887,1.3333333333333335,1.1363636363636365,0.8849557522123894,0.7518796992481203,0.6097560975609756,0.5319148936170213,0.4464285714285714,0.37453183520599254,0.3246753246753247,0.29940119760479045,2.7027027027027026,2.6595744680851063,2.564102564102564,2.336448598130841,3.644646924829157,4.506437768240343,5.189620758483033,5.904761904761905,7.155963302752294,9.219858156028367,9.948542024013722,11.813643926788686,11.813643926788686,20.06269592476489,19.814241486068113,19.423368740515933,25.11144130757801,25.11144130757801,27.442528735632184,29.119318181818183,32.959326788218796,34.58856345885635,39.33054393305439,42.738589211618255,46.058091286307054,47.05882352941176,46.612466124661246,46.612466124661246,51.81695827725438,53.566621803499324,56.93135935397039,62.81879194630873,62.81879194630873,63.186077643908966,65.9090909090909,66.53333333333333,68.44207723035952,69.37416777629826,69.9468085106383,71.4095744680851,72.28116710875332,72.84768211920529,72.84768211920529,74.93403693931398,75.78947368421053,78.3180026281209,79.36925098554534,80.81471747700394,81.07752956636006,81.99737187910644,82.52299605781866,83.85826771653542,83.85826771653542,85.56430446194226,85.69553805774278,85.69553805774278,86.89384010484928,88.59764089121887,88.59764089121887,89.25294888597641,89.52879581151832,90.57591623036649,90.83769633507853,91.24183006535948,86.84834123222748,86.3689776733255,86.61971830985915,86.97183098591549,86.97183098591549,87.32394366197182,88.14553990610328,88.84976525821597,89.08450704225352,91.54929577464789,91.55920281359906,91.55920281359906,91.55920281359906,92.4970691676436,92.3887587822014,92.62295081967213,92.63157894736842,92.63157894736842,92.63157894736842,92.63157894736842,93.09941520467837,93.21637426900585,93.21637426900585,93.21637426900585,93.45029239766082,93.45029239766082,93.45029239766082,93.45029239766082,93.45029239766082,93.45029239766082,93.56725146198829,93.56725146198829,93.56725146198829,93.56725146198829,93.56725146198829,93.56725146198829,93.80116959064327,93.80116959064327,93.91812865497076,93.91812865497076,93.91812865497076,93.58974358974359,93.26364692218351,93.15545243619489,91.56214367160776,91.25,91.25,91.25,90.83710407239819,90.83710407239819,90.32620922384702,90.32620922384702,89.52062430323299,89.52062430323299,89.52062430323299,88.53362734288865,88.53362734288865,87.58169934640523,87.41865509761388,87.24324324324324,87.24324324324324,87.24324324324324,87.62006403415154,87.8594249201278,87.8594249201278,87.71186440677965,87.85340314136126,87.85340314136126,87.85340314136126,87.12357217030114,87.12357217030114,87.51279426816787,87.46177370030581,87.25985844287159,87.25985844287159,87.25985844287159,86.46766169154229,86.46766169154229,85.44921875,85.44921875,83.73205741626795,83.73205741626795,83.73205741626795,82.73584905660377,82.73584905660377,81.3296903460838,81.3296903460838,80.2491103202847,80.2491103202847,80.2491103202847,77.21088435374149,76.6891891891892,75.81317764804002,75.81317764804002,76.37860082304528,76.37860082304528,76.37860082304528,74.06819984139572,74.06819984139572,72.09838585703305,72.09838585703305,70.16369047619048,70.16369047619048,70.16369047619048,65.71627260083449,65.71627260083449,71.07215104517869,71.07215104517869,74.42455242966753,74.42455242966753,74.42455242966753,71.32659131469363,71.32659131469363,68.62521391899601,68.62521391899601,68.79084967320262,68.79084967320262,68.79084967320262,64.34384537131231,64.34384537131231,69.85365853658536,69.85365853658536,72.98578199052133
4,Angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,12.5,12.5,12.5,20.0,14.285714285714285,12.5,11.76470588235294,10.526315789473683,10.526315789473683,10.526315789473683,21.052631578947366,21.052631578947366,21.052631578947366,26.31578947368421,26.31578947368421,26.31578947368421,26.31578947368421,25.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,23.076923076923077,22.22222222222222,22.22222222222222,25.925925925925924,25.925925925925924,36.666666666666664,31.428571428571427,31.428571428571427,31.428571428571427,30.555555555555557,30.555555555555557,30.555555555555557,25.581395348837212,30.23255813953488,28.888888888888886,28.888888888888886,28.888888888888886,31.11111111111111,29.166666666666668,35.41666666666667,35.41666666666667,35.41666666666667,34.0,32.69230769230769,32.69230769230769,29.310344827586203,28.333333333333332,29.508196721311474,26.08695652173913,25.71428571428571,25.71428571428571,25.352112676056336,24.324324324324326,22.22222222222222,21.428571428571427,20.930232558139537,20.930232558139537,20.930232558139537,20.930232558139537,20.930232558139537,24.418604651162788,27.27272727272727,26.373626373626376,41.30434782608695,39.58333333333333,35.39823008849557,34.74576271186441,32.30769230769231,44.20289855072464,43.57142857142857,45.07042253521127,43.24324324324324,41.29032258064516,38.55421686746988,38.372093023255815,37.5,42.07650273224044,41.39784946236559,40.74074074074074,39.08629441624365,38.20754716981132,38.20754716981132,31.27413127413127,30.337078651685395,33.69565217391305,32.74647887323944,33.33333333333333,30.793650793650794,32.6219512195122,31.213872832369944,31.213872832369944,31.213872832369944,30.310880829015545,30.310880829015545,29.545454545454547,25.54585152838428,25.541125541125542,23.3201581027668,22.476190476190478,21.811460258780038,21.52777777777778,20.42833607907743,31.19122257053292,30.567685589519648,31.347517730496456,29.506008010680908,28.369704749679077,27.216748768472904,27.73207990599295,27.386363636363637,26.419213973799128,25.9656652360515,25.473684210526315,26.6,27.92207792207792,35.617673579801625,38.066202090592334,39.51890034364261,38.4487072560467,37.1875,37.42559523809524,36.27240143369176,35.06405933917735,35.370611183355,35.87786259541985,33.911483253588514,33.8892197736748,33.14121037463977,32.74687854710556,31.790633608815426,31.533477321814257,33.422032996274616,32.948583420776494,32.661498708010335,33.926754832146486,34.640198511166254,36.3013698630137,38.87814313346228,38.144329896907216,37.67848917549516,39.46894689468947,42.79456855015331,41.895368782161235,55.27950310559007,41.60259004451639,40.807526460211676,40.510670731707314,40.35418236623964,39.72150971051667,40.151242347857405,40.78431372549019,40.57719054242003,40.61328790459966,40.40472175379426,40.75813485407581,40.0593471810089,40.26520051746442,39.69536835561082,39.28026837450442,38.65067466266866,38.400236127508855,38.49956382669381,37.32137853740544,38.12244897959184,37.081024016891,37.5,37.04178415790823,36.20646454522676,35.19553072625698,34.51369216241738,33.7611735044694,33.58659217877095,33.8562091503268,35.08133561643836,36.180584993641375,37.794454867625596,37.37003058103976,39.03861625100563,40.71177160735237,42.50623680675494
5,Antigua and Barbuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.043478260869565,13.043478260869565,13.043478260869565,13.043478260869565,13.043478260869565,13.043478260869565,13.043478260869565,30.434782608695656,41.66666666666667,41.66666666666667,45.83333333333333,45.83333333333333,45.83333333333333,45.83333333333333,45.83333333333333,45.83333333333333,45.83333333333333,60.0,60.0,60.0,60.0,64.0,64.0,64.0,64.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,73.07692307692307,73.07692307692307,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693,76.92307692307693,84.61538461538461,84.61538461538461,84.61538461538461,84.61538461538461,84.61538461538461,84.61538461538461,84.61538461538461,84.61538461538461,84.61538461538461,33.84615384615385,33.84615384615385,33.84615384615385,31.88405797101449,31.88405797101449,31.88405797101449,31.88405797101449,33.33333333333333,33.82352941176471,33.82352941176471,33.82352941176471,32.857142857142854,32.857142857142854,32.857142857142854,78.08219178082192,77.02702702702703,77.02702702702703,77.02702702702703,77.02702702702703,77.02702702702703,77.02702702702703,77.02702702702703,75.0,75.0,75.0,75.0,75.0,76.31578947368422,76.31578947368422,73.17073170731707,73.17073170731707,73.17073170731707,75.5813953488372,75.5813953488372,73.62637362637363,73.62637362637363,73.62637362637363,73.62637362637363,73.62637362637363,81.52173913043478,81.52173913043478,82.6086956521739,82.6086956521739,82.6086956521739,82.6086956521739,82.6086956521739,82.6086956521739,82.6086956521739,82.6086956521739,82.6086956521739,89.24731182795699,89.24731182795699,94.6236559139785,94.6236559139785,94.6236559139785,93.61702127659575,94.68085106382979,94.68085106382979,94.68085106382979,94.68085106382979,94.68085106382979,94.68085106382979,94.68085106382979,94.68085106382979,94.68085106382979,94.68085106382979,96.80851063829788,96.80851063829788,96.80851063829788,96.80851063829788,95.78947368421052,95.78947368421052,95.78947368421052,95.78947368421052,95.78947368421052,95.78947368421052,95.78947368421052,95.78947368421052,95.78947368421052,95.78947368421052,95.78947368421052,95.78947368421052,95.78947368421052,95.78947368421052,95.78947368421052,96.84210526315789,95.83333333333334,95.83333333333334,95.83333333333334,95.83333333333334,94.84536082474226,94.84536082474226,93.87755102040816,93.87755102040816,91.0891089108911,91.0891089108911,91.0891089108911,91.0891089108911,91.0891089108911,88.67924528301887
6,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.941176470588235,2.2222222222222223,1.7857142857142856,4.411764705882353,3.79746835443038,3.0927835051546393,2.34375,1.89873417721519,1.1278195488721803,0.9966777408637874,13.436692506459949,13.436692506459949,12.549800796812749,12.224108658743633,10.434782608695652,9.664429530201343,27.80487804878049,22.770398481973434,23.52941176470588,22.594880847308033,21.027667984189723,19.228118538938663,19.297036526533425,20.91377091377091,20.76167076167076,20.87463556851312,20.334261838440113,18.9873417721519,22.278481012658226,21.84873949579832,23.32427536231884,24.549846288976724,24.396234138354483,24.54297938545313,24.953165979767704,24.83683828861494,24.973582247270166,25.059503570214215,27.713625866050805,27.735368956743002,26.754002911208154,27.058497366232327,27.24867724867725,28.442959917780065,28.478641019235575,28.15604555367095,27.81796966161027,28.36495031616983,28.508384819064432,28.199102755821404,28.308592933305455,29.50685492121956,29.322709163346612,29.262672811059907,29.808229380003727,29.56692211726965,29.916897506925206,29.118329466357306,29.260911118190506,28.371171720249887,32.94083442360808,33.43145500420521,33.386816419307394,32.46636771300449,31.841844323252356,31.35826066180862,32.603019639005566,31.595389421523212,30.5306615647971,28.753873603155228,31.093103144543292,30.90427293805896,31.66772252138106,31.5013607499244,31.213665398693745,31.403890627125563,31.052597444711072,29.530035771555447,31.665776511779715,31.70255526844674,31.1643648670779,30.59995848038198,29.67272367183245,28.939487569520367,28.065395095367844,30.31060805475125,30.927180355630824,30.56419369169258,30.749990379805286,30.43875351623863,30.395633430677236,29.981845188975075,30.2878677518447,30.1692847338722,29.784244269445825,29.567956795679567,28.58171154358838,29.949456659085165,29.62333754004466,29.748743718592962,29.273775344416997,28.760883842128678,27.714589476640388,28.190708580361058,33.276114413746996,33.15149625935162,33.594180167854105,33.946810560801694,34.13606074693941,34.28724496629314,34.580575056118725,34.65501607451982,34.40087030354489,35.46488466234017,35.4655860380126,36.07388583894709,41.94185912903596,42.244715689193214,41.44588560493302,42.465823667558894,42.623245412615056,42.77635210381058,42.528294827424936,42.554837780936786,42.79379350600699,41.72638955247651,42.9360778296497,42.68470671768372,42.755440683928,43.04941300930075,42.65750528541226,42.434826079026124,42.63092756644086,42.96108226912729,43.38875010767508,43.35009795957376,43.31170142193764,43.495385371740156,43.47774487115168,43.794628388621135,44.01021659382425,44.08995686389097,44.162075620456314,44.08129814784461,43.931086359558094,43.75731282455794,43.82990279068386,44.76305875249679,43.91174000705885,42.63711850252888,69.52140768307967,69.73236426459746,69.70428004288736,70.45996098244919,71.15081286751989,71.86839076752815,72.82884135782245,73.05746390121777,73.15477884852187,72.8147866518742,72.87983637396937,72.97492295176394,73.47568638683167,73.18699108209094,73.18525850994611,72.61202416069673,72.17033227099176,71.469022394894,71.58327081863926,71.98537801217356,72.10193064981387,72.01025595520258,71.84656581020647,71.46773700238033,71.79777518933406,72.14427116229976,72.91934702334207,73.2341954111314,73.31301471499938,74.66235142779621,74.41806340352309,74.69054796949813,74.983576739173,75.51486219639736,75.86100175790438,76.01838091378015,76.10422198529062,75.84130640355119,76.14762620221687,76.74601161599784,77.32943701345498,79.44472129057857,79.30828275889563,79.04434272614729,79.11188235883857,79.12272960715242,79.21732025213386,79.56067901451517,79.75238269085035,79.53432553770047,79.18032066535197,78.84162394346681,78.81539947337977
